,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,CONTAGIOS,VACUNADOS,T
0,AMAZONAS,BAGUA,ARAMANGO,010202,2020-14,1,0.0,1
1,AMAZONAS,BAGUA,ARAMANGO,010202,2020-15,3,0.0,2
2,AMAZONAS,BAGUA,ARAMANGO,010202,2020-16,1,0.0,3
3,AMAZONAS,BAGUA,ARAMANGO,010202,2020-17,4,0.0,4
4,AMAZONAS,BAGUA,ARAMANGO,010202,2020-18,1,0.0,5
5,AMAZONAS,BAGUA,ARAMANGO,010202,2020-20,2,0.0,6
6,AMAZONAS,BAGUA,ARAMANGO,010202,2020-21,4,0.0,7
7,AMAZONAS,BAGUA,ARAMANGO,010202,2020-22,2,0.0,8
8,AMAZONAS,BAGUA,ARAMANGO,010202,2020-23,7,0.0,9
9,AMAZONAS,BAGUA,ARAMANGO,010202,2020-24,7,0.0,10
10,AMAZONAS,BAGUA,ARAMANGO,010202,2020-25,7,0.0,11
11,AMAZONAS,BAGUA,ARAMANGO,010202,2020-26,7,0.0,12
12,AMAZONAS,BAGUA,ARAMANGO,010202,2020-27,5,0.0,13
13,AMAZONAS,BAGUA,ARAMANGO,010202,2020-28,7,0.0,14
14,AMAZONAS,BAGUA,ARAMANGO,010202,2020-29,7,0.0,15
15,AMAZONAS,BAGUA,ARAMANGO,010202,2020-30,7,0.0,16
16,AMAZONAS,BAGUA,ARAMANGO,010202,2020-31,7,0.0,17
17,AMAZONAS,BAGUA,ARAMANGO,010202,2020-32,7,0.0,18
18,AMAZONAS,BAGUA,ARAMANGO,010202,2020-33,7,0.0,19
19,AMAZONAS,BAGUA,ARAMANGO,010202,2020-34,6,0.0,20
20,AMAZONAS,BAGUA,ARAMANGO,010202,2020-35,7,0.0,21
21,AMAZONAS,BAGUA,ARAMANGO,010202,2020-36,6,0.0,22
22,AMAZONAS,BAGUA,ARAMANGO,010202,2020-37,7,0.0,23
23,AMAZONAS,BAGUA,ARAMANGO,010202,2020-38,7,0.0,24
24,AMAZONAS,BAGUA,ARAMANGO,010202,2020-39,4,0.0,25
25,AMAZONAS,BAGUA,ARAMANGO,010202,2020-40,4,0.0,26
26,AMAZONAS,BAGUA,ARAMANGO,010202,2020-41,2,0.0,27
27,AMAZONAS,BAGUA,ARAMANGO,010202,2020-42,5,0.0,28
28,AMAZONAS,BAGUA,ARAMANGO,010202,2020-44,3,0.0,29
29,AMAZONAS,BAGUA,ARAMANGO,010202,2020-45,4,0.0,30
30,AMAZONAS,BAGUA,ARAMANGO,010202,2020-46,2,0.0,31
31,AMAZONAS,BAGUA,ARAMANGO,010202,2020-47,2,0.0,32
32,AMAZONAS,BAGUA,ARAMANGO,010202,2020-49,4,0.0,33
33,AMAZONAS,BAGUA,ARAMANGO,010202,2020-50,4,0.0,34
34,AMAZONAS,BAGUA,ARAMANGO,010202,2020-51,2,0.0,35
35,AMAZONAS,BAGUA,ARAMANGO,010202,2020-52,1,0.0,36
36,AMAZONAS,BAGUA,ARAMANGO,010202,2021-02,1,0.0,37
37,AMAZONAS,BAGUA,ARAMANGO,010202,2021-03,2,0.0,38
38,AMAZONAS,BAGUA,ARAMANGO,010202,2021-04,5,0.0,39
39,AMAZONAS,BAGUA,ARAMANGO,010202,2021-05,1,0.0,40
40,AMAZONAS,BAGUA,ARAMANGO,010202,2021-06,4,0.0,41
41,AMAZONAS,BAGUA,ARAMANGO,010202,2021-07,4,0.0,42
42,AMAZONAS,BAGUA,ARAMANGO,010202,2021-08,3,2.0,43
43,AMAZONAS,BAGUA,ARAMANGO,010202,2021-09,1,2.0,44
44,AMAZONAS,BAGUA,BAGUA,010201,2020-14,2,0.0,1
45,AMAZONAS,BAGUA,BAGUA,010201,2020-15,3,0.0,2
46,AMAZONAS,BAGUA,BAGUA,010201,2020-16,2,0.0,3
47,AMAZONAS,BAGUA,BAGUA,010201,2020-17,4,0.0,4
48,AMAZONAS,BAGUA,BAGUA,010201,2020-18,7,0.0,5
49,AMAZONAS,BAGUA,BAGUA,010201,2020-19,4,0.0,45
50,AMAZONAS,BAGUA,BAGUA,010201,2020-20,5,0.0,6
51,AMAZONAS,BAGUA,BAGUA,010201,2020-21,6,0.0,7
52,AMAZONAS,BAGUA,BAGUA,010201,2020-22,7,0.0,8
53,AMAZONAS,BAGUA,BAGUA,010201,2020-23,6,0.0,9
54,AMAZONAS,BAGUA,BAGUA,010201,2020-24,7,0.0,10
55,AMAZONAS,BAGUA,BAGUA,010201,2020-25,7,0.0,11
56,AMAZONAS,BAGUA,BAGUA,010201,2020-26,6,0.0,12
57,AMAZONAS,BAGUA,BAGUA,010201,2020-27,7,0.0,13
58,AMAZONAS,BAGUA,BAGUA,010201,2020-28,6,0.0,14
59,AMAZONAS,BAGUA,BAGUA,010201,2020-29,7,0.0,15
60,AMAZONAS,BAGUA,BAGUA,010201,2020-30,7,0.0,16
61,AMAZONAS,BAGUA,BAGUA,010201,2020-31,7,0.0,17
62,AMAZONAS,BAGUA,BAGUA,010201,2020-32,7,0.0,18
63,AMAZONAS,BAGUA,BAGUA,010201,2020-33,6,0.0,19
64,AMAZONAS,BAGUA,BAGUA,010201,2020-34,7,0.0,20
65,AMAZONAS,BAGUA,BAGUA,010201,2020-35,6,0.0,21
66,AMAZONAS,BAGUA,BAGUA,010201,2020-36,7,0.0,22
67,AMAZONAS,BAGUA,BAGUA,010201,2020-37,6,0.0,23
68,AMAZONAS,BAGUA,BAGUA,010201,2020-38,7,0.0,24
69,AMAZONAS,BAGUA,BAGUA,010201,2020-39,6,0.0,25
70,AMAZONAS,BAGUA,BAGUA,010201,2020-40,7,0.0,26
71,AMAZONAS,BAGUA,BAGUA,010201,2020-41,6,0.0,27
72,AMAZONAS,BAGUA,BAGUA,010201,2020-42,6,0.0,28
73,AMAZONAS,BAGUA,BAGUA,010201,2020-43,3,0.0,46
74,AMAZONAS,BAGUA,BAGUA,010201,2020-44,3,0.0,29
75,AMAZONAS,BAGUA,BAGUA,010201,2020-45,5,0.0,30
76,AMAZONAS,BAGUA,BAGUA,010201,2020-46,4,0.0,31
77,AMAZONAS,BAGUA,BAGUA,010201,2020-47,5,0.0,32
78,AMAZONAS,BAGUA,BAGUA,010201,2020-48,4,0.0,47
79,AMAZONAS,BAGUA,BAGUA,010201,2020-49,2,0.0,33
80,AMAZONAS,BAGUA,BAGUA,010201,2020-50,1,0.0,34
81,AMAZONAS,BAGUA,BAGUA,010201,2020-51,2,0.0,35
82,AMAZONAS,BAGUA,BAGUA,010201,2020-52,1,0.0,36
83,AMAZONAS,BAGUA,BAGUA,010201,2021-01,4,0.0,48
84,AMAZONAS,BAGUA,BAGUA,010201,2021-03,2,0.0,38
85,AMAZONAS,BAGUA,BAGUA,010201,2021-04,4,0.0,39
86,AMAZONAS,BAGUA,BAGUA,010201,2021-05,4,0.0,40
87,AMAZONAS,BAGUA,BAGUA,010201,2021-06,4,4.0,41
88,AMAZONAS,BAGUA,BAGUA,010201,2021-07,7,6.0,42
89,AMAZONAS,BAGUA,BAGUA,010201,2021-08,6,6.0,43
90,AMAZONAS,BAGUA,BAGUA,010201,2021-09,2,4.0,44
91,AMAZONAS,BAGUA,COPALLIN,010203,2020-14,1,0.0,1
92,AMAZONAS,BAGUA,COPALLIN,010203,2020-21,1,0.0,7
93,AMAZONAS,BAGUA,COPALLIN,010203,2020-22,1,0.0,8
94,AMAZONAS,BAGUA,COPALLIN,010203,2020-23,4,0.0,9
95,AMAZONAS,BAGUA,COPALLIN,010203,2020-24,1,0.0,10
96,AMAZONAS,BAGUA,COPALLIN,010203,2020-25,3,0.0,11
97,AMAZONAS,BAGUA,COPALLIN,010203,2020-26,1,0.0,12
98,AMAZONAS,BAGUA,COPALLIN,010203,2020-27,3,0.0,13
99,AMAZONAS,BAGUA,COPALLIN,010203,2020-28,3,0.0,14
100,AMAZONAS,BAGUA,COPALLIN,010203,2020-29,2,0.0,15
101,AMAZONAS,BAGUA,COPALLIN,010203,2020-30,3,0.0,16
102,AMAZONAS,BAGUA,COPALLIN,010203,2020-31,3,0.0,17
103,AMAZONAS,BAGUA,COPALLIN,010203,2020-32,4,0.0,18
104,AMAZONAS,BAGUA,COPALLIN,010203,2020-33,3,0.0,19
105,AMAZONAS,BAGUA,COPALLIN,010203,2020-34,1,0.0,20
106,AMAZONAS,BAGUA,COPALLIN,010203,2020-35,2,0.0,21
107,AMAZONAS,BAGUA,COPALLIN,010203,2020-36,4,0.0,22
108,AMAZONAS,BAGUA,COPALLIN,010203,2020-37,2,0.0,23
109,AMAZONAS,BAGUA,COPALLIN,010203,2020-38,3,0.0,24
110,AMAZONAS,BAGUA,COPALLIN,010203,2020-40,1,0.0,26
111,AMAZONAS,BAGUA,COPALLIN,010203,2020-42,3,0.0,28
112,AMAZONAS,BAGUA,COPALLIN,010203,2020-43,1,0.0,46
113,AMAZONAS,BAGUA,COPALLIN,010203,2020-45,3,0.0,30
114,AMAZONAS,BAGUA,COPALLIN,010203,2020-46,1,0.0,31
115,AMAZONAS,BAGUA,COPALLIN,010203,2020-49,1,0.0,33
116,AMAZONAS,BAGUA,COPALLIN,010203,2020-52,1,0.0,36
117,AMAZONAS,BAGUA,COPALLIN,010203,2021-01,4,0.0,48
118,AMAZONAS,BAGUA,COPALLIN,010203,2021-02,3,0.0,37
119,AMAZONAS,BAGUA,COPALLIN,010203,2021-03,2,0.0,38
120,AMAZONAS,BAGUA,COPALLIN,010203,2021-05,3,0.0,40
121,AMAZONAS,BAGUA,EL PARCO,010204,2020-17,1,0.0,4
122,AMAZONAS,BAGUA,EL PARCO,010204,2020-22,1,0.0,8
123,AMAZONAS,BAGUA,EL PARCO,010204,2020-23,1,0.0,9
124,AMAZONAS,BAGUA,EL PARCO,010204,2020-24,1,0.0,10
125,AMAZONAS,BAGUA,EL PARCO,010204,2020-25,1,0.0,11
126,AMAZONAS,BAGUA,EL PARCO,010204,2020-28,4,0.0,14
127,AMAZONAS,BAGUA,EL PARCO,010204,2020-29,2,0.0,15
128,AMAZONAS,BAGUA,EL PARCO,010204,2020-30,3,0.0,16
129,AMAZONAS,BAGUA,EL PARCO,010204,2020-31,4,0.0,17
130,AMAZONAS,BAGUA,EL PARCO,010204,2020-32,4,0.0,18
131,AMAZONAS,BAGUA,EL PARCO,010204,2020-33,4,0.0,19
132,AMAZONAS,BAGUA,EL PARCO,010204,2020-34,1,0.0,20
133,AMAZONAS,BAGUA,EL PARCO,010204,2020-36,2,0.0,22
134,AMAZONAS,BAGUA,EL PARCO,010204,2020-37,2,0.0,23
135,AMAZONAS,BAGUA,EL PARCO,010204,2020-39,2,0.0,25
136,AMAZONAS,BAGUA,EL PARCO,010204,2020-40,1,0.0,26
137,AMAZONAS,BAGUA,EL PARCO,010204,2020-43,2,0.0,46
138,AMAZONAS,BAGUA,EL PARCO,010204,2020-47,1,0.0,32
139,AMAZONAS,BAGUA,EL PARCO,010204,2020-48,1,0.0,47
140,AMAZONAS,BAGUA,EL PARCO,010204,2020-50,1,0.0,34
141,AMAZONAS,BAGUA,EL PARCO,010204,2020-51,1,0.0,35
142,AMAZONAS,BAGUA,EL PARCO,010204,2021-04,2,0.0,39
143,AMAZONAS,BAGUA,EL PARCO,010204,2021-06,1,0.0,41
144,AMAZONAS,BAGUA,IMAZA,010205,2020-17,2,0.0,4
145,AMAZONAS,BAGUA,IMAZA,010205,2020-18,1,0.0,5
146,AMAZONAS,BAGUA,IMAZA,010205,2020-19,1,0.0,45
147,AMAZONAS,BAGUA,IMAZA,010205,2020-20,2,0.0,6
148,AMAZONAS,BAGUA,IMAZA,010205,2020-21,2,0.0,7
149,AMAZONAS,BAGUA,IMAZA,010205,2020-22,4,0.0,8
150,AMAZONAS,BAGUA,IMAZA,010205,2020-23,4,0.0,9
151,AMAZONAS,BAGUA,IMAZA,010205,2020-24,5,0.0,10
152,AMAZONAS,BAGUA,IMAZA,010205,2020-25,7,0.0,11
153,AMAZONAS,BAGUA,IMAZA,010205,2020-26,7,0.0,12
154,AMAZONAS,BAGUA,IMAZA,010205,2020-27,7,0.0,13
155,AMAZONAS,BAGUA,IMAZA,010205,2020-28,7,0.0,14
156,AMAZONAS,BAGUA,IMAZA,010205,2020-29,7,0.0,15
157,AMAZONAS,BAGUA,IMAZA,010205,2020-30,7,0.0,16
158,AMAZONAS,BAGUA,IMAZA,010205,2020-31,7,0.0,17
159,AMAZONAS,BAGUA,IMAZA,010205,2020-32,6,0.0,18
160,AMAZONAS,BAGUA,IMAZA,010205,2020-33,7,0.0,19
161,AMAZONAS,BAGUA,IMAZA,010205,2020-34,7,0.0,20
162,AMAZONAS,BAGUA,IMAZA,010205,2020-35,7,0.0,21
163,AMAZONAS,BAGUA,IMAZA,010205,2020-36,7,0.0,22
164,AMAZONAS,BAGUA,IMAZA,010205,2020-37,5,0.0,23
165,AMAZONAS,BAGUA,IMAZA,010205,2020-38,7,0.0,24
166,AMAZONAS,BAGUA,IMAZA,010205,2020-39,5,0.0,25
167,AMAZONAS,BAGUA,IMAZA,010205,2020-40,7,0.0,26
168,AMAZONAS,BAGUA,IMAZA,010205,2020-41,6,0.0,27
169,AMAZONAS,BAGUA,IMAZA,010205,2020-42,7,0.0,28
170,AMAZONAS,BAGUA,IMAZA,010205,2020-43,6,0.0,46
171,AMAZONAS,BAGUA,IMAZA,010205,2020-44,5,0.0,29
172,AMAZONAS,BAGUA,IMAZA,010205,2020-45,5,0.0,30
173,AMAZONAS,BAGUA,IMAZA,010205,2020-46,7,0.0,31
174,AMAZONAS,BAGUA,IMAZA,010205,2020-47,6,0.0,32
175,AMAZONAS,BAGUA,IMAZA,010205,2020-48,4,0.0,47
176,AMAZONAS,BAGUA,IMAZA,010205,2020-49,5,0.0,33
177,AMAZONAS,BAGUA,IMAZA,010205,2020-50,6,0.0,34
178,AMAZONAS,BAGUA,IMAZA,010205,2020-51,2,0.0,35
179,AMAZONAS,BAGUA,IMAZA,010205,2020-52,1,0.0,36
180,AMAZONAS,BAGUA,IMAZA,010205,2021-01,2,0.0,48
181,AMAZONAS,BAGUA,IMAZA,010205,2021-02,5,0.0,37
182,AMAZONAS,BAGUA,IMAZA,010205,2021-03,3,0.0,38
183,AMAZONAS,BAGUA,IMAZA,010205,2021-04,1,0.0,39
184,AMAZONAS,BAGUA,IMAZA,010205,2021-05,1,0.0,40
185,AMAZONAS,BAGUA,IMAZA,010205,2021-06,3,0.0,41
186,AMAZONAS,BAGUA,IMAZA,010205,2021-07,2,0.0,42
187,AMAZONAS,BAGUA,IMAZA,010205,2021-08,2,4.0,43
188,AMAZONAS,BAGUA,IMAZA,010205,2021-09,2,3.0,44
189,AMAZONAS,BAGUA,LA PECA,010206,2020-20,1,0.0,6
190,AMAZONAS,BAGUA,LA PECA,010206,2020-21,2,0.0,7
191,AMAZONAS,BAGUA,LA PECA,010206,2020-22,3,0.0,8
192,AMAZONAS,BAGUA,LA PECA,010206,2020-23,4,0.0,9
193,AMAZONAS,BAGUA,LA PECA,010206,2020-24,7,0.0,10
194,AMAZONAS,BAGUA,LA PECA,010206,2020-25,5,0.0,11
195,AMAZONAS,BAGUA,LA PECA,010206,2020-26,6,0.0,12
196,AMAZONAS,BAGUA,LA PECA,010206,2020-27,7,0.0,13
197,AMAZONAS,BAGUA,LA PECA,010206,2020-28,5,0.0,14
198,AMAZONAS,BAGUA,LA PECA,010206,2020-29,6,0.0,15
199,AMAZONAS,BAGUA,LA PECA,010206,2020-30,6,0.0,16
200,AMAZONAS,BAGUA,LA PECA,010206,2020-31,6,0.0,17
201,AMAZONAS,BAGUA,LA PECA,010206,2020-32,7,0.0,18
202,AMAZONAS,BAGUA,LA PECA,010206,2020-33,7,0.0,19
203,AMAZONAS,BAGUA,LA PECA,010206,2020-34,7,0.0,20
204,AMAZONAS,BAGUA,LA PECA,010206,2020-35,4,0.0,21
205,AMAZONAS,BAGUA,LA PECA,010206,2020-36,6,0.0,22
206,AMAZONAS,BAGUA,LA PECA,010206,2020-37,5,0.0,23
207,AMAZONAS,BAGUA,LA PECA,010206,2020-38,6,0.0,24
208,AMAZONAS,BAGUA,LA PECA,010206,2020-39,6,0.0,25
209,AMAZONAS,BAGUA,LA PECA,010206,2020-40,5,0.0,26
210,AMAZONAS,BAGUA,LA PECA,010206,2020-41,4,0.0,27
211,AMAZONAS,BAGUA,LA PECA,010206,2020-42,5,0.0,28
212,AMAZONAS,BAGUA,LA PECA,010206,2020-43,4,0.0,46
213,AMAZONAS,BAGUA,LA PECA,010206,2020-44,2,0.0,29
214,AMAZONAS,BAGUA,LA PECA,010206,2020-45,2,0.0,30
215,AMAZONAS,BAGUA,LA PECA,010206,2020-46,2,0.0,31
216,AMAZONAS,BAGUA,LA PECA,010206,2020-47,2,0.0,32
217,AMAZONAS,BAGUA,LA PECA,010206,2020-48,2,0.0,47
218,AMAZONAS,BAGUA,LA PECA,010206,2020-49,1,0.0,33
219,AMAZONAS,BAGUA,LA PECA,010206,2020-50,3,0.0,34
220,AMAZONAS,BAGUA,LA PECA,010206,2020-51,1,0.0,35
221,AMAZONAS,BAGUA,LA PECA,010206,2020-52,3,0.0,36
222,AMAZONAS,BAGUA,LA PECA,010206,2021-01,2,0.0,48
223,AMAZONAS,BAGUA,LA PECA,010206,2021-02,2,0.0,37
224,AMAZONAS,BAGUA,LA PECA,010206,2021-03,4,0.0,38
225,AMAZONAS,BAGUA,LA PECA,010206,2021-04,3,0.0,39
226,AMAZONAS,BAGUA,LA PECA,010206,2021-05,2,0.0,40
227,AMAZONAS,BAGUA,LA PECA,010206,2021-06,3,0.0,41
228,AMAZONAS,BAGUA,LA PECA,010206,2021-07,4,0.0,42
229,AMAZONAS,BAGUA,LA PECA,010206,2021-08,5,1.0,43
230,AMAZONAS,BONGARA,CHISQUILLA,010302,2020-31,1,0.0,17
231,AMAZONAS,BONGARA,CHURUJA,010303,2020-32,1,0.0,18
232,AMAZONAS,BONGARA,CHURUJA,010303,2020-33,1,0.0,19
233,AMAZONAS,BONGARA,CHURUJA,010303,2020-34,4,0.0,20
234,AMAZONAS,BONGARA,CHURUJA,010303,2020-38,2,0.0,24
235,AMAZONAS,BONGARA,CHURUJA,010303,2020-39,2,0.0,25
236,AMAZONAS,BONGARA,CHURUJA,010303,2020-41,1,0.0,27
237,AMAZONAS,BONGARA,CHURUJA,010303,2020-45,1,0.0,30
238,AMAZONAS,BONGARA,CHURUJA,010303,2021-02,1,0.0,37
239,AMAZONAS,BONGARA,CHURUJA,010303,2021-04,1,0.0,39
240,AMAZONAS,BONGARA,CHURUJA,010303,2021-06,1,0.0,41
241,AMAZONAS,BONGARA,COROSHA,010304,2020-35,1,0.0,21
242,AMAZONAS,BONGARA,COROSHA,010304,2020-42,1,0.0,28
243,AMAZONAS,BONGARA,CUISPES,010305,2020-31,1,0.0,17
244,AMAZONAS,BONGARA,CUISPES,010305,2020-34,2,0.0,20
245,AMAZONAS,BONGARA,CUISPES,010305,2020-38,1,0.0,24
246,AMAZONAS,BONGARA,CUISPES,010305,2020-39,1,0.0,25
247,AMAZONAS,BONGARA,CUISPES,010305,2021-07,1,1.0,42
248,AMAZONAS,BONGARA,FLORIDA,010306,2020-17,1,0.0,4
249,AMAZONAS,BONGARA,FLORIDA,010306,2020-18,1,0.0,5
250,AMAZONAS,BONGARA,FLORIDA,010306,2020-20,1,0.0,6
251,AMAZONAS,BONGARA,FLORIDA,010306,2020-22,1,0.0,8
252,AMAZONAS,BONGARA,FLORIDA,010306,2020-23,1,0.0,9
253,AMAZONAS,BONGARA,FLORIDA,010306,2020-29,1,0.0,15
254,AMAZONAS,BONGARA,FLORIDA,010306,2020-30,4,0.0,16
255,AMAZONAS,BONGARA,FLORIDA,010306,2020-31,2,0.0,17
256,AMAZONAS,BONGARA,FLORIDA,010306,2020-32,1,0.0,18
257,AMAZONAS,BONGARA,FLORIDA,010306,2020-33,2,0.0,19
258,AMAZONAS,BONGARA,FLORIDA,010306,2020-35,1,0.0,21
259,AMAZONAS,BONGARA,FLORIDA,010306,2020-37,1,0.0,23
260,AMAZONAS,BONGARA,FLORIDA,010306,2020-39,1,0.0,25
261,AMAZONAS,BONGARA,FLORIDA,010306,2020-40,2,0.0,26
262,AMAZONAS,BONGARA,FLORIDA,010306,2020-46,2,0.0,31
263,AMAZONAS,BONGARA,FLORIDA,010306,2020-48,3,0.0,47
264,AMAZONAS,BONGARA,FLORIDA,010306,2020-49,1,0.0,33
265,AMAZONAS,BONGARA,FLORIDA,010306,2020-50,2,0.0,34
266,AMAZONAS,BONGARA,FLORIDA,010306,2021-02,1,0.0,37
267,AMAZONAS,BONGARA,FLORIDA,010306,2021-06,2,3.0,41
268,AMAZONAS,BONGARA,FLORIDA,010306,2021-08,1,1.0,43
269,AMAZONAS,BONGARA,JAZAN,010307,2020-14,2,0.0,1
270,AMAZONAS,BONGARA,JAZAN,010307,2020-15,2,0.0,2
271,AMAZONAS,BONGARA,JAZAN,010307,2020-18,1,0.0,5
272,AMAZONAS,BONGARA,JAZAN,010307,2020-21,3,0.0,7
273,AMAZONAS,BONGARA,JAZAN,010307,2020-22,1,0.0,8
274,AMAZONAS,BONGARA,JAZAN,010307,2020-23,3,0.0,9
275,AMAZONAS,BONGARA,JAZAN,010307,2020-24,1,0.0,10
276,AMAZONAS,BONGARA,JAZAN,010307,2020-25,1,0.0,11
277,AMAZONAS,BONGARA,JAZAN,010307,2020-26,5,0.0,12
278,AMAZONAS,BONGARA,JAZAN,010307,2020-27,5,0.0,13
279,AMAZONAS,BONGARA,JAZAN,010307,2020-28,2,0.0,14
280,AMAZONAS,BONGARA,JAZAN,010307,2020-29,3,0.0,15
281,AMAZONAS,BONGARA,JAZAN,010307,2020-30,4,0.0,16
282,AMAZONAS,BONGARA,JAZAN,010307,2020-31,4,0.0,17
283,AMAZONAS,BONGARA,JAZAN,010307,2020-32,5,0.0,18
284,AMAZONAS,BONGARA,JAZAN,010307,2020-33,4,0.0,19
285,AMAZONAS,BONGARA,JAZAN,010307,2020-34,6,0.0,20
286,AMAZONAS,BONGARA,JAZAN,010307,2020-35,5,0.0,21
287,AMAZONAS,BONGARA,JAZAN,010307,2020-36,5,0.0,22
288,AMAZONAS,BONGARA,JAZAN,010307,2020-37,6,0.0,23
289,AMAZONAS,BONGARA,JAZAN,010307,2020-38,6,0.0,24
290,AMAZONAS,BONGARA,JAZAN,010307,2020-39,5,0.0,25
291,AMAZONAS,BONGARA,JAZAN,010307,2020-40,1,0.0,26
292,AMAZONAS,BONGARA,JAZAN,010307,2020-41,5,0.0,27
293,AMAZONAS,BONGARA,JAZAN,010307,2020-42,4,0.0,28
294,AMAZONAS,BONGARA,JAZAN,010307,2020-43,2,0.0,46
295,AMAZONAS,BONGARA,JAZAN,010307,2020-44,4,0.0,29
296,AMAZONAS,BONGARA,JAZAN,010307,2020-46,2,0.0,31
297,AMAZONAS,BONGARA,JAZAN,010307,2020-47,3,0.0,32
298,AMAZONAS,BONGARA,JAZAN,010307,2020-48,3,0.0,47
299,AMAZONAS,BONGARA,JAZAN,010307,2020-49,1,0.0,33
300,AMAZONAS,BONGARA,JAZAN,010307,2020-50,2,0.0,34
301,AMAZONAS,BONGARA,JAZAN,010307,2020-52,2,0.0,36
302,AMAZONAS,BONGARA,JAZAN,010307,2021-01,3,0.0,48
303,AMAZONAS,BONGARA,JAZAN,010307,2021-02,2,0.0,37
304,AMAZONAS,BONGARA,JAZAN,010307,2021-03,4,0.0,38
305,AMAZONAS,BONGARA,JAZAN,010307,2021-04,5,0.0,39
306,AMAZONAS,BONGARA,JAZAN,010307,2021-05,6,0.0,40
307,AMAZONAS,BONGARA,JAZAN,010307,2021-06,5,2.0,41
308,AMAZONAS,BONGARA,JAZAN,010307,2021-07,6,1.0,42
309,AMAZONAS,BONGARA,JAZAN,010307,2021-08,4,1.0,43
310,AMAZONAS,BONGARA,JAZAN,010307,2021-09,2,1.0,44
311,AMAZONAS,BONGARA,JUMBILLA,010301,2020-15,2,0.0,2
312,AMAZONAS,BONGARA,JUMBILLA,010301,2020-23,1,0.0,9
313,AMAZONAS,BONGARA,JUMBILLA,010301,2020-29,1,0.0,15
314,AMAZONAS,BONGARA,JUMBILLA,010301,2020-31,2,0.0,17
315,AMAZONAS,BONGARA,JUMBILLA,010301,2020-32,2,0.0,18
316,AMAZONAS,BONGARA,JUMBILLA,010301,2020-33,1,0.0,19
317,AMAZONAS,BONGARA,JUMBILLA,010301,2020-34,1,0.0,20
318,AMAZONAS,BONGARA,JUMBILLA,010301,2020-40,1,0.0,26
319,AMAZONAS,BONGARA,JUMBILLA,010301,2020-41,1,0.0,27
320,AMAZONAS,BONGARA,JUMBILLA,010301,2020-43,1,0.0,46
321,AMAZONAS,BONGARA,JUMBILLA,010301,2020-48,1,0.0,47
322,AMAZONAS,BONGARA,JUMBILLA,010301,2021-02,1,0.0,37
323,AMAZONAS,BONGARA,JUMBILLA,010301,2021-03,1,0.0,38
324,AMAZONAS,BONGARA,JUMBILLA,010301,2021-07,1,1.0,42
325,AMAZONAS,BONGARA,JUMBILLA,010301,2021-08,1,0.0,43
326,AMAZONAS,BONGARA,RECTA,010308,2020-36,1,0.0,22
327,AMAZONAS,BONGARA,SAN CARLOS,010309,2020-30,1,0.0,16
328,AMAZONAS,BONGARA,SAN CARLOS,010309,2020-33,1,0.0,19
329,AMAZONAS,BONGARA,SAN CARLOS,010309,2020-34,1,0.0,20
330,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2020-19,1,0.0,45
331,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2020-29,1,0.0,15
332,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2020-36,1,0.0,22
333,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2020-37,1,0.0,23
334,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2020-38,1,0.0,24
335,AMAZONAS,BONGARA,SHIPASBAMBA,010310,2021-05,1,0.0,40
336,AMAZONAS,BONGARA,VALERA,010311,2020-14,1,0.0,1
337,AMAZONAS,BONGARA,VALERA,010311,2020-23,1,0.0,9
338,AMAZONAS,BONGARA,VALERA,010311,2020-27,1,0.0,13
339,AMAZONAS,BONGARA,VALERA,010311,2020-30,1,0.0,16
340,AMAZONAS,BONGARA,VALERA,010311,2020-31,1,0.0,17
341,AMAZONAS,BONGARA,VALERA,010311,2020-46,1,0.0,31
342,AMAZONAS,BONGARA,VALERA,010311,2021-06,1,0.0,41
343,AMAZONAS,BONGARA,VALERA,010311,2021-09,1,1.0,44
344,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-16,1,0.0,3
345,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-24,1,0.0,10
346,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-33,1,0.0,19
347,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-42,1,0.0,28
348,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-48,1,0.0,47
349,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2021-08,1,2.0,43
350,AMAZONAS,CHACHAPOYAS,ASUNCION,010102,2020-14,1,0.0,1
351,AMAZONAS,CHACHAPOYAS,ASUNCION,010102,2020-15,1,0.0,2
352,AMAZONAS,CHACHAPOYAS,ASUNCION,010102,2020-40,1,0.0,26
353,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2020-23,1,0.0,9
354,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2020-31,2,0.0,17
355,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2020-32,1,0.0,18
356,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2020-33,1,0.0,19
357,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2020-34,1,0.0,20
