DATE,PBI,PELEC,CINTC,VOLINPUT,INDPRO,INGRESO,CREDMN,IGBVL
2007-05-01,7.14270709678935,11.1677925985752,19.6418822402239,15.5609274212886,2.90729,3.61589239134807,35.5984468641118,179.123975445355
2007-06-01,6.50338902940897,11.3464783612075,21.1054567730629,16.8923388877894,2.54233,1.2511186295481,37.3029080493747,174.233061134407
2007-07-01,10.2979416822854,11.9963672154359,25.0994100304438,28.0325701848571,2.5417,3.14117070527447,38.914637797289,160.964775917153
2007-08-01,9.34870799141561,9.45115763486545,14.1904469886452,30.5163306625699,2.36767,3.2376162108116,39.0213817987208,108.21378452749
2007-09-01,12.906049707205,8.12565647097642,12.0455938673907,31.5256857109814,2.97272,0.784967896910582,41.0708322720886,110.035860231715
2007-10-01,11.9031888749323,9.52976002605683,21.5675867396749,11.428226667042,2.59663,1.83326827481134,38.6337311215634,102.872400308943
2007-11-01,9.83594188751387,9.1720038702154,14.6563536495821,5.46488832512373,3.30003,2.60591691695373,38.8551023731268,58.9907519414478
2007-12-01,12.5370010771474,9.67995459858649,19.7729933148655,18.6502892955157,2.24839,2.62422628716177,38.5549787279385,36.0176805700004
2008-01-01,9.52328069371005,9.02290778216005,21.0793777770041,31.8607559408373,2.50612,6.14952907864634,40.9769301434647,10.0940458185477
2008-02-01,13.5713406971428,14.3033792447786,22.6269279104577,14.2180303782178,1.1427,9.5975999981837,40.8559533766643,17.267803420823
2008-03-01,7.64979388688554,8.07445591332711,12.9309258091075,13.1877209888051,0.68384,9.3006847325003,40.1175222949523,1.36799663262368
2008-04-01,14.1270773815658,10.9209028585138,32.0308858275875,42.5290377871164,-0.77621,12.6390708144513,40.7592311993215,-15.694677283144
2008-05-01,7.04203332728886,7.63621636873807,15.0600666534504,19.1278803951378,-1.38321,11.4583115469448,41.9390777111675,-14.8970913336148
2008-06-01,10.8198668497103,9.77553367191876,19.4105967338675,41.0367728069609,-1.64228,13.9123764311067,42.9002006234146,-27.1481585806965
2008-07-01,9.54387262946998,7.13632172454836,18.1948392197741,22.1512720204288,-2.12633,13.2354271560492,42.9180623804557,-41.2189338449588
2008-08-01,8.79831644464635,9.27765004487611,12.9326116962107,13.3318270791504,-3.83779,13.3201462574738,43.3644938370137,-36.2599334365013
2008-09-01,10.4754558978029,10.8234655278354,22.9648721747337,25.243294157905,-8.36288,13.6648686790724,41.418306913035,-48.4571634902655
2008-10-01,8.22667681823015,8.21962066568457,9.95210761742353,14.8823718627511,-7.09903,13.4246724666332,46.9432716165166,-67.4827055526134
2008-11-01,6.28595015559224,4.60329051467751,7.5117426557099,5.60617274978467,-8.80373,13.0604400423951,47.6292516321473,-59.435187503047
2008-12-01,5.01516026270279,2.87972409460794,9.71094455992196,-9.45028489821097,-11.47992,12.3000174919203,46.9402356171994,-59.7788618294428
2009-01-01,4.56592973968344,3.32974732346345,3.09002540013052,-23.1247882177399,-13.34889,11.6258236369984,45.9626106601883,-53.994675542539
2009-02-01,0.30782040615569,-1.67475406042635,4.38862084335129,-25.5341166124448,-13.61788,12.1450384161711,44.329258603321,-62.4486827782387
2009-03-01,2.88741338224354,1.64098969534575,5.73139533784102,-15.456847839711,-14.78591,8.94286617902602,43.4589120270537,-46.8717990598977
2009-04-01,-1.341565677856,0.279162338846794,-2.66165032689217,-27.2511746759949,-14.82082,7.02615432721381,39.1113598611776,-42.746848239294
2009-05-01,1.87630841126134,1.88704128253783,-0.531013485051568,-17.9561612326127,-15.20163,7.25576634809566,35.7710899554221,-21.8233951849273
2009-06-01,-2.96224502123915,-2.84692445493284,-1.91900782736431,-37.2788402757639,-15.33412,6.97111929423324,31.6162519072561,-19.8494903329268
2009-07-01,-1.42696530130618,-2.67326788147489,5.80184100011733,-22.7372142642068,-13.94709,6.50052294128982,29.5345861869817,2.37238884308177
2009-08-01,0.801714646933638,-0.435019360871916,4.92244918053559,-19.5653431108603,-11.63078,7.51037213752142,27.7044393198124,5.02701051069356
2009-09-01,0.127126344192341,0.249597934830529,2.45179945048402,-25.9830193340826,-6.92564,11.4897179942173,26.5339135259289,34.6340197112128
2009-10-01,1.17784102852969,-0.470286547832751,9.6222974926602,-4.76871756917624,-7.50746,11.2213007549223,22.3307443622138,101.466469360911
2009-11-01,2.68329855846594,3.87046751173615,12.4654853998716,15.3572637671727,-5.9577,8.21196441280452,19.8751889227959,90.7906285868611
2009-12-01,4.19772391263185,6.82201748567423,10.8292622667462,16.9547856222077,-2.82986,6.69201788416192,17.936747945073,100.991108960981
2010-01-01,3.04808184779413,5.94322637965555,10.8689729434766,12.8304584254574,0.68862,6.61245916070521,16.7956870906969,109.119253221035
2010-02-01,5.07470192246149,6.51088853432183,15.9255885579728,36.3313304726947,1.7068,3.46277751189683,17.0472004480303,109.87571420863
2010-03-01,8.13299018180953,8.49330994440583,25.2386346902783,41.1565739443589,4.02546,4.20356792753227,16.5550633694087,63.7754190730327
